action,run_number,dcoord,menu_action
108,0,"(0, 6)",True
108,0,"(0, 6)",True
108,0,"(0, 6)",True
108,0,"(0, 6)",True
27,0,"(0, 6)",True
107,0,"(0, 6)",False
104,0,"(0, 6)",False
107,0,"(0, 6)",False
108,0,"(0, 6)",False
115,0,"(0, 6)",False
104,0,"(0, 6)",False
110,0,"(0, 6)",False
117,0,"(0, 6)",False
110,0,"(0, 6)",False
117,0,"(0, 6)",False
110,0,"(0, 6)",False
107,0,"(0, 6)",False
115,0,"(0, 6)",False
95,0,"(0, 6)",False
117,0,"(0, 6)",True
108,0,"(0, 6)",True
108,0,"(0, 6)",True
108,0,"(0, 6)",True
108,0,"(0, 6)",True
108,0,"(0, 6)",True
108,0,"(0, 6)",True
108,0,"(0, 6)",True
108,0,"(0, 6)",True
108,0,"(0, 6)",True
108,0,"(0, 6)",True
108,0,"(0, 6)",True
108,0,"(0, 6)",True
108,0,"(0, 6)",True
108,0,"(0, 6)",True
108,0,"(0, 6)",True
108,0,"(0, 6)",True
108,0,"(0, 6)",True
108,0,"(0, 6)",True
108,0,"(0, 6)",True
27,0,"(0, 6)",True
115,0,"(0, 6)",False
106,0,"(0, 6)",False
95,0,"(0, 6)",False
117,0,"(0, 6)",True
108,0,"(0, 6)",True
108,0,"(0, 6)",True
108,0,"(0, 6)",True
108,0,"(0, 6)",True
108,0,"(0, 6)",True
108,0,"(0, 6)",True
108,0,"(0, 6)",True
108,0,"(0, 6)",True
108,0,"(0, 6)",True
108,0,"(0, 6)",True
108,0,"(0, 6)",True
108,0,"(0, 6)",True
108,0,"(0, 6)",True
108,0,"(0, 6)",True
108,0,"(0, 6)",True
108,0,"(0, 6)",True
108,0,"(0, 6)",True
108,0,"(0, 6)",True
108,0,"(0, 6)",True
27,0,"(0, 6)",True
106,0,"(0, 6)",False
106,0,"(0, 6)",False
95,0,"(0, 6)",False
117,0,"(0, 6)",True
108,0,"(0, 6)",True
108,0,"(0, 6)",True
108,0,"(0, 6)",True
108,0,"(0, 6)",True
108,0,"(0, 6)",True
108,0,"(0, 6)",True
108,0,"(0, 6)",True
108,0,"(0, 6)",True
108,0,"(0, 6)",True
108,0,"(0, 6)",True
108,0,"(0, 6)",True
108,0,"(0, 6)",True
108,0,"(0, 6)",True
108,0,"(0, 6)",True
108,0,"(0, 6)",True
108,0,"(0, 6)",True
108,0,"(0, 6)",True
108,0,"(0, 6)",True
108,0,"(0, 6)",True
27,0,"(0, 6)",True
110,0,"(0, 6)",False
115,0,"(0, 6)",False
108,0,"(0, 6)",False
95,0,"(0, 6)",False
117,0,"(0, 6)",True
108,0,"(0, 6)",True
108,0,"(0, 6)",True
108,0,"(0, 6)",True
108,0,"(0, 6)",True
108,0,"(0, 6)",True
108,0,"(0, 6)",True
108,0,"(0, 6)",True
108,0,"(0, 6)",True
108,0,"(0, 6)",True
108,0,"(0, 6)",True
108,0,"(0, 6)",True
108,0,"(0, 6)",True
108,0,"(0, 6)",True
108,0,"(0, 6)",True
108,0,"(0, 6)",True
108,0,"(0, 6)",True
108,0,"(0, 6)",True
108,0,"(0, 6)",True
108,0,"(0, 6)",True
27,0,"(0, 6)",True
115,0,"(0, 6)",False
115,0,"(0, 6)",False
121,0,"(0, 6)",False
98,0,"(0, 6)",False
121,0,"(0, 6)",False
104,0,"(0, 6)",False
98,0,"(0, 6)",False
115,0,"(0, 6)",False
104,0,"(0, 6)",False
115,0,"(0, 6)",False
95,0,"(0, 6)",False
117,0,"(0, 6)",True
108,0,"(0, 6)",True
108,0,"(0, 6)",True
108,0,"(0, 6)",True
108,0,"(0, 6)",True
108,0,"(0, 6)",True
108,0,"(0, 6)",True
108,0,"(0, 6)",True
108,0,"(0, 6)",True
108,0,"(0, 6)",True
108,0,"(0, 6)",True
108,0,"(0, 6)",True
108,0,"(0, 6)",True
108,0,"(0, 6)",True
108,0,"(0, 6)",True
108,0,"(0, 6)",True
108,0,"(0, 6)",True
108,0,"(0, 6)",True
108,0,"(0, 6)",True
108,0,"(0, 6)",True
108,0,"(0, 6)",True
27,0,"(0, 6)",True
117,0,"(0, 6)",False
95,0,"(0, 6)",False
117,0,"(0, 6)",True
108,0,"(0, 6)",True
108,0,"(0, 6)",True
108,0,"(0, 6)",True
108,0,"(0, 6)",True
108,0,"(0, 6)",True
108,0,"(0, 6)",True
108,0,"(0, 6)",True
108,0,"(0, 6)",True
108,0,"(0, 6)",True
108,0,"(0, 6)",True
108,0,"(0, 6)",True
108,0,"(0, 6)",True
108,0,"(0, 6)",True
108,0,"(0, 6)",True
108,0,"(0, 6)",True
108,0,"(0, 6)",True
108,0,"(0, 6)",True
108,0,"(0, 6)",True
108,0,"(0, 6)",True
108,0,"(0, 6)",True
27,0,"(0, 6)",True
108,0,"(0, 6)",False
95,0,"(0, 6)",False
117,0,"(0, 6)",True
108,0,"(0, 6)",True
108,0,"(0, 6)",True
108,0,"(0, 6)",True
108,0,"(0, 6)",True
108,0,"(0, 6)",True
108,0,"(0, 6)",True
108,0,"(0, 6)",True
108,0,"(0, 6)",True
108,0,"(0, 6)",True
108,0,"(0, 6)",True
108,0,"(0, 6)",True
108,0,"(0, 6)",True
108,0,"(0, 6)",True
108,0,"(0, 6)",True
108,0,"(0, 6)",True
108,0,"(0, 6)",True
108,0,"(0, 6)",True
108,0,"(0, 6)",True
108,0,"(0, 6)",True
108,0,"(0, 6)",True
27,0,"(0, 6)",True
108,0,"(0, 6)",False
110,0,"(0, 6)",False
117,0,"(0, 6)",False
117,0,"(0, 6)",False
104,0,"(0, 6)",False
104,0,"(0, 6)",False
104,0,"(0, 6)",False
121,0,"(0, 6)",False
108,0,"(0, 6)",False
107,0,"(0, 6)",False
115,0,"(0, 6)",False
95,0,"(0, 6)",False
117,0,"(0, 6)",True
108,0,"(0, 6)",True
108,0,"(0, 6)",True
108,0,"(0, 6)",True
108,0,"(0, 6)",True
108,0,"(0, 6)",True
108,0,"(0, 6)",True
108,0,"(0, 6)",True
108,0,"(0, 6)",True
108,0,"(0, 6)",True
108,0,"(0, 6)",True
108,0,"(0, 6)",True
108,0,"(0, 6)",True
108,0,"(0, 6)",True
108,0,"(0, 6)",True
108,0,"(0, 6)",True
108,0,"(0, 6)",True
108,0,"(0, 6)",True
108,0,"(0, 6)",True
108,0,"(0, 6)",True
108,0,"(0, 6)",True
27,0,"(0, 6)",True
104,0,"(0, 6)",False
115,0,"(0, 6)",False
95,0,"(0, 6)",False
117,0,"(0, 6)",True
108,0,"(0, 6)",True
108,0,"(0, 6)",True
108,0,"(0, 6)",True
108,0,"(0, 6)",True
108,0,"(0, 6)",True
108,0,"(0, 6)",True
108,0,"(0, 6)",True
108,0,"(0, 6)",True
108,0,"(0, 6)",True
108,0,"(0, 6)",True
108,0,"(0, 6)",True
108,0,"(0, 6)",True
108,0,"(0, 6)",True
108,0,"(0, 6)",True
108,0,"(0, 6)",True
108,0,"(0, 6)",True
108,0,"(0, 6)",True
108,0,"(0, 6)",True
108,0,"(0, 6)",True
108,0,"(0, 6)",True
27,0,"(0, 6)",True
104,0,"(0, 6)",False
110,0,"(0, 6)",False
98,0,"(0, 6)",False
98,0,"(0, 6)",False
95,0,"(0, 6)",False
117,0,"(0, 6)",True
108,0,"(0, 6)",True
108,0,"(0, 6)",True
108,0,"(0, 6)",True
108,0,"(0, 6)",True
108,0,"(0, 6)",True
108,0,"(0, 6)",True
108,0,"(0, 6)",True
108,0,"(0, 6)",True
108,0,"(0, 6)",True
108,0,"(0, 6)",True
108,0,"(0, 6)",True
108,0,"(0, 6)",True
108,0,"(0, 6)",True
108,0,"(0, 6)",True
108,0,"(0, 6)",True
108,0,"(0, 6)",True
108,0,"(0, 6)",True
108,0,"(0, 6)",True
108,0,"(0, 6)",True
108,0,"(0, 6)",True
27,0,"(0, 6)",True
121,0,"(0, 6)",False
95,0,"(0, 6)",False
117,0,"(0, 6)",True
108,0,"(0, 6)",True
108,0,"(0, 6)",True
108,0,"(0, 6)",True
108,0,"(0, 6)",True
108,0,"(0, 6)",True
108,0,"(0, 6)",True
108,0,"(0, 6)",True
108,0,"(0, 6)",True
108,0,"(0, 6)",True
108,0,"(0, 6)",True
108,0,"(0, 6)",True
108,0,"(0, 6)",True
108,0,"(0, 6)",True
108,0,"(0, 6)",True
108,0,"(0, 6)",True
108,0,"(0, 6)",True
108,0,"(0, 6)",True
108,0,"(0, 6)",True
108,0,"(0, 6)",True
108,0,"(0, 6)",True
108,0,"(0, 6)",True
108,0,"(0, 6)",True
27,0,"(0, 6)",True
98,0,"(0, 6)",False
121,0,"(0, 6)",False
121,0,"(0, 6)",False
46,0,"(0, 6)",True
108,0,"(0, 6)",False
121,0,"(0, 6)",False
32,0,"(0, 6)",True
106,0,"(0, 6)",False
121,0,"(0, 6)",False
98,0,"(0, 6)",False
115,0,"(0, 6)",False
95,0,"(0, 6)",False
117,0,"(0, 6)",True
108,0,"(0, 6)",True
108,0,"(0, 6)",True
108,0,"(0, 6)",True
108,0,"(0, 6)",True
108,0,"(0, 6)",True
108,0,"(0, 6)",True
108,0,"(0, 6)",True
108,0,"(0, 6)",True
108,0,"(0, 6)",True
108,0,"(0, 6)",True
108,0,"(0, 6)",True
108,0,"(0, 6)",True
108,0,"(0, 6)",True
108,0,"(0, 6)",True
108,0,"(0, 6)",True
108,0,"(0, 6)",True
108,0,"(0, 6)",True
108,0,"(0, 6)",True
108,0,"(0, 6)",True
108,0,"(0, 6)",True
108,0,"(0, 6)",True
108,0,"(0, 6)",True
27,0,"(0, 6)",True
106,0,"(0, 6)",False
106,0,"(0, 6)",False
95,0,"(0, 6)",False
117,0,"(0, 6)",True
108,0,"(0, 6)",True
108,0,"(0, 6)",True
108,0,"(0, 6)",True
108,0,"(0, 6)",True
108,0,"(0, 6)",True
108,0,"(0, 6)",True
108,0,"(0, 6)",True
108,0,"(0, 6)",True
108,0,"(0, 6)",True
108,0,"(0, 6)",True
108,0,"(0, 6)",True
108,0,"(0, 6)",True
108,0,"(0, 6)",True
108,0,"(0, 6)",True
108,0,"(0, 6)",True
108,0,"(0, 6)",True
108,0,"(0, 6)",True
108,0,"(0, 6)",True
108,0,"(0, 6)",True
108,0,"(0, 6)",True
108,0,"(0, 6)",True
108,0,"(0, 6)",True
27,0,"(0, 6)",True
104,0,"(0, 6)",False
108,0,"(0, 6)",False
115,0,"(0, 6)",False
95,0,"(0, 6)",False
117,0,"(0, 6)",True
108,0,"(0, 6)",True
108,0,"(0, 6)",True
108,0,"(0, 6)",True
108,0,"(0, 6)",True
108,0,"(0, 6)",True
108,0,"(0, 6)",True
108,0,"(0, 6)",True
108,0,"(0, 6)",True
108,0,"(0, 6)",True
108,0,"(0, 6)",True
108,0,"(0, 6)",True
108,0,"(0, 6)",True
108,0,"(0, 6)",True
108,0,"(0, 6)",True
108,0,"(0, 6)",True
108,0,"(0, 6)",True
108,0,"(0, 6)",True
108,0,"(0, 6)",True
108,0,"(0, 6)",True
108,0,"(0, 6)",True
108,0,"(0, 6)",True
108,0,"(0, 6)",True
27,0,"(0, 6)",True
107,0,"(0, 6)",False
98,0,"(0, 6)",False
108,0,"(0, 6)",False
115,0,"(0, 6)",False
107,0,"(0, 6)",False
98,0,"(0, 6)",False
104,0,"(0, 6)",False
98,0,"(0, 6)",False
108,0,"(0, 6)",False
115,0,"(0, 6)",False
98,0,"(0, 6)",False
106,0,"(0, 6)",False
115,0,"(0, 6)",False
106,0,"(0, 6)",False
95,0,"(0, 6)",False
117,0,"(0, 6)",True
108,0,"(0, 6)",True
108,0,"(0, 6)",True
108,0,"(0, 6)",True
108,0,"(0, 6)",True
108,0,"(0, 6)",True
108,0,"(0, 6)",True
108,0,"(0, 6)",True
108,0,"(0, 6)",True
108,0,"(0, 6)",True
108,0,"(0, 6)",True
108,0,"(0, 6)",True
108,0,"(0, 6)",True
108,0,"(0, 6)",True
108,0,"(0, 6)",True
108,0,"(0, 6)",True
108,0,"(0, 6)",True
108,0,"(0, 6)",True
108,0,"(0, 6)",True
108,0,"(0, 6)",True
108,0,"(0, 6)",True
108,0,"(0, 6)",True
108,0,"(0, 6)",True
27,0,"(0, 6)",True
106,0,"(0, 6)",False
115,0,"(0, 6)",False
95,0,"(0, 6)",False
117,0,"(0, 6)",True
108,0,"(0, 6)",True
108,0,"(0, 6)",True
108,0,"(0, 6)",True
108,0,"(0, 6)",True
108,0,"(0, 6)",True
108,0,"(0, 6)",True
108,0,"(0, 6)",True
108,0,"(0, 6)",True
108,0,"(0, 6)",True
108,0,"(0, 6)",True
108,0,"(0, 6)",True
108,0,"(0, 6)",True
108,0,"(0, 6)",True
108,0,"(0, 6)",True
108,0,"(0, 6)",True
108,0,"(0, 6)",True
108,0,"(0, 6)",True
108,0,"(0, 6)",True
108,0,"(0, 6)",True
108,0,"(0, 6)",True
108,0,"(0, 6)",True
108,0,"(0, 6)",True
27,0,"(0, 6)",True
106,0,"(0, 6)",False
106,0,"(0, 6)",False
95,0,"(0, 6)",False
108,0,"(0, 6)",True
108,0,"(0, 6)",True
108,0,"(0, 6)",True
108,0,"(0, 6)",True
108,0,"(0, 6)",True
108,0,"(0, 6)",True
108,0,"(0, 6)",True
108,0,"(0, 6)",True
108,0,"(0, 6)",True
108,0,"(0, 6)",True
108,0,"(0, 6)",True
108,0,"(0, 6)",True
108,0,"(0, 6)",True
108,0,"(0, 6)",True
108,0,"(0, 6)",True
108,0,"(0, 6)",True
108,0,"(0, 6)",True
108,0,"(0, 6)",True
108,0,"(0, 6)",True
108,0,"(0, 6)",True
108,0,"(0, 6)",True
108,0,"(0, 6)",True
108,0,"(0, 6)",True
108,0,"(0, 6)",True
27,0,"(0, 6)",True
107,0,"(0, 6)",False
106,0,"(0, 6)",False
107,0,"(0, 6)",False
115,0,"(0, 6)",False
106,0,"(0, 6)",False
106,0,"(0, 6)",False
106,0,"(0, 6)",False
107,0,"(0, 6)",False
106,0,"(0, 6)",False
115,0,"(0, 6)",False
107,0,"(0, 6)",False
106,0,"(0, 6)",False
115,0,"(0, 6)",False
107,0,"(0, 6)",False
107,0,"(0, 6)",False
95,0,"(0, 6)",False
108,0,"(0, 6)",True
108,0,"(0, 6)",True
108,0,"(0, 6)",True
108,0,"(0, 6)",True
108,0,"(0, 6)",True
108,0,"(0, 6)",True
108,0,"(0, 6)",True
108,0,"(0, 6)",True
108,0,"(0, 6)",True
108,0,"(0, 6)",True
108,0,"(0, 6)",True
108,0,"(0, 6)",True
108,0,"(0, 6)",True
108,0,"(0, 6)",True
108,0,"(0, 6)",True
108,0,"(0, 6)",True
108,0,"(0, 6)",True
108,0,"(0, 6)",True
108,0,"(0, 6)",True
108,0,"(0, 6)",True
108,0,"(0, 6)",True
108,0,"(0, 6)",True
108,0,"(0, 6)",True
108,0,"(0, 6)",True
27,0,"(0, 6)",True
107,0,"(0, 6)",False
107,0,"(0, 6)",False
106,0,"(0, 6)",False
115,0,"(0, 6)",False
107,0,"(0, 6)",False
107,0,"(0, 6)",False
107,0,"(0, 6)",False
107,0,"(0, 6)",False
95,0,"(0, 6)",False
108,0,"(0, 6)",True
108,0,"(0, 6)",True
108,0,"(0, 6)",True
108,0,"(0, 6)",True
108,0,"(0, 6)",True
108,0,"(0, 6)",True
108,0,"(0, 6)",True
108,0,"(0, 6)",True
108,0,"(0, 6)",True
108,0,"(0, 6)",True
108,0,"(0, 6)",True
108,0,"(0, 6)",True
108,0,"(0, 6)",True
108,0,"(0, 6)",True
108,0,"(0, 6)",True
108,0,"(0, 6)",True
108,0,"(0, 6)",True
108,0,"(0, 6)",True
108,0,"(0, 6)",True
108,0,"(0, 6)",True
108,0,"(0, 6)",True
108,0,"(0, 6)",True
108,0,"(0, 6)",True
108,0,"(0, 6)",True
27,0,"(0, 6)",True
115,0,"(0, 6)",False
107,0,"(0, 6)",False
117,0,"(0, 6)",False
115,0,"(0, 6)",False
106,0,"(0, 6)",False
104,0,"(0, 6)",False
95,0,"(0, 6)",False
108,0,"(0, 6)",True
108,0,"(0, 6)",True
108,0,"(0, 6)",True
108,0,"(0, 6)",True
108,0,"(0, 6)",True
108,0,"(0, 6)",True
108,0,"(0, 6)",True
108,0,"(0, 6)",True
108,0,"(0, 6)",True
108,0,"(0, 6)",True
108,0,"(0, 6)",True
108,0,"(0, 6)",True
108,0,"(0, 6)",True
108,0,"(0, 6)",True
108,0,"(0, 6)",True
108,0,"(0, 6)",True
108,0,"(0, 6)",True
108,0,"(0, 6)",True
108,0,"(0, 6)",True
108,0,"(0, 6)",True
108,0,"(0, 6)",True
108,0,"(0, 6)",True
108,0,"(0, 6)",True
108,0,"(0, 6)",True
27,0,"(0, 6)",True
115,0,"(0, 6)",False
108,0,"(0, 6)",False
117,0,"(0, 6)",False
115,0,"(0, 6)",False
117,0,"(0, 6)",False
107,0,"(0, 6)",False
107,0,"(0, 6)",False
115,0,"(0, 6)",False
108,0,"(0, 6)",False
110,0,"(0, 6)",False
46,0,"(0, 6)",True
117,0,"(0, 6)",False
110,0,"(0, 6)",False
108,0,"(0, 6)",False
98,0,"(0, 6)",False
110,0,"(0, 6)",False
95,0,"(0, 6)",False
108,0,"(0, 6)",True
108,0,"(0, 6)",True
108,0,"(0, 6)",True
108,0,"(0, 6)",True
108,0,"(0, 6)",True
108,0,"(0, 6)",True
108,0,"(0, 6)",True
108,0,"(0, 6)",True
108,0,"(0, 6)",True
108,0,"(0, 6)",True
108,0,"(0, 6)",True
108,0,"(0, 6)",True
108,0,"(0, 6)",True
108,0,"(0, 6)",True
108,0,"(0, 6)",True
108,0,"(0, 6)",True
108,0,"(0, 6)",True
108,0,"(0, 6)",True
108,0,"(0, 6)",True
108,0,"(0, 6)",True
108,0,"(0, 6)",True
108,0,"(0, 6)",True
108,0,"(0, 6)",True
108,0,"(0, 6)",True
27,0,"(0, 6)",True
98,0,"(0, 6)",False
104,0,"(0, 6)",False
104,0,"(0, 6)",False
117,0,"(0, 6)",False
106,0,"(0, 6)",False
108,0,"(0, 6)",False
108,0,"(0, 6)",False
121,0,"(0, 6)",False
95,0,"(0, 6)",False
108,0,"(0, 6)",True
108,0,"(0, 6)",True
108,0,"(0, 6)",True
108,0,"(0, 6)",True
108,0,"(0, 6)",True
108,0,"(0, 6)",True
108,0,"(0, 6)",True
108,0,"(0, 6)",True
108,0,"(0, 6)",True
108,0,"(0, 6)",True
108,0,"(0, 6)",True
108,0,"(0, 6)",True
108,0,"(0, 6)",True
108,0,"(0, 6)",True
108,0,"(0, 6)",True
108,0,"(0, 6)",True
108,0,"(0, 6)",True
108,0,"(0, 6)",True
108,0,"(0, 6)",True
108,0,"(0, 6)",True
108,0,"(0, 6)",True
108,0,"(0, 6)",True
108,0,"(0, 6)",True
108,0,"(0, 6)",True
27,0,"(0, 6)",True
121,0,"(0, 6)",False
107,0,"(0, 6)",False
98,0,"(0, 6)",False
108,0,"(0, 6)",False
98,0,"(0, 6)",False
115,0,"(0, 6)",False
95,0,"(0, 6)",False
108,0,"(0, 6)",True
108,0,"(0, 6)",True
108,0,"(0, 6)",True
108,0,"(0, 6)",True
108,0,"(0, 6)",True
108,0,"(0, 6)",True
108,0,"(0, 6)",True
108,0,"(0, 6)",True
108,0,"(0, 6)",True
108,0,"(0, 6)",True
108,0,"(0, 6)",True
108,0,"(0, 6)",True
108,0,"(0, 6)",True
108,0,"(0, 6)",True
108,0,"(0, 6)",True
108,0,"(0, 6)",True
108,0,"(0, 6)",True
108,0,"(0, 6)",True
108,0,"(0, 6)",True
108,0,"(0, 6)",True
108,0,"(0, 6)",True
108,0,"(0, 6)",True
108,0,"(0, 6)",True
108,0,"(0, 6)",True
108,0,"(0, 6)",True
27,0,"(0, 6)",True
110,0,"(0, 6)",False
95,0,"(0, 6)",False
108,0,"(0, 6)",True
108,0,"(0, 6)",True
108,0,"(0, 6)",True
108,0,"(0, 6)",True
108,0,"(0, 6)",True
108,0,"(0, 6)",True
108,0,"(0, 6)",True
108,0,"(0, 6)",True
108,0,"(0, 6)",True
108,0,"(0, 6)",True
108,0,"(0, 6)",True
108,0,"(0, 6)",True
108,0,"(0, 6)",True
108,0,"(0, 6)",True
108,0,"(0, 6)",True
108,0,"(0, 6)",True
108,0,"(0, 6)",True
108,0,"(0, 6)",True
108,0,"(0, 6)",True
108,0,"(0, 6)",True
108,0,"(0, 6)",True
108,0,"(0, 6)",True
108,0,"(0, 6)",True
108,0,"(0, 6)",True
108,0,"(0, 6)",True
27,0,"(0, 6)",True
115,0,"(0, 6)",False
104,0,"(0, 6)",False
115,0,"(0, 6)",False
107,0,"(0, 6)",False
110,0,"(0, 6)",False
108,0,"(0, 6)",False
108,0,"(0, 6)",False
104,0,"(0, 6)",False
115,0,"(0, 6)",False
117,0,"(0, 6)",False
117,0,"(0, 6)",False
107,0,"(0, 6)",False
110,0,"(0, 6)",False
95,0,"(0, 6)",False
108,0,"(0, 6)",True
108,0,"(0, 6)",True
108,0,"(0, 6)",True
108,0,"(0, 6)",True
108,0,"(0, 6)",True
108,0,"(0, 6)",True
108,0,"(0, 6)",True
108,0,"(0, 6)",True
108,0,"(0, 6)",True
108,0,"(0, 6)",True
108,0,"(0, 6)",True
108,0,"(0, 6)",True
108,0,"(0, 6)",True
108,0,"(0, 6)",True
108,0,"(0, 6)",True
108,0,"(0, 6)",True
108,0,"(0, 6)",True
108,0,"(0, 6)",True
108,0,"(0, 6)",True
108,0,"(0, 6)",True
108,0,"(0, 6)",True
108,0,"(0, 6)",True
108,0,"(0, 6)",True
108,0,"(0, 6)",True
108,0,"(0, 6)",True
27,0,"(0, 6)",True
108,0,"(0, 6)",False
110,0,"(0, 6)",False
106,0,"(0, 6)",False
46,0,"(0, 6)",True
32,0,"(0, 6)",True
106,0,"(0, 6)",False
106,0,"(0, 6)",False
95,0,"(0, 6)",False
108,0,"(0, 6)",True
108,0,"(0, 6)",True
108,0,"(0, 6)",True
108,0,"(0, 6)",True
108,0,"(0, 6)",True
108,0,"(0, 6)",True
108,0,"(0, 6)",True
108,0,"(0, 6)",True
108,0,"(0, 6)",True
108,0,"(0, 6)",True
108,0,"(0, 6)",True
108,0,"(0, 6)",True
108,0,"(0, 6)",True
108,0,"(0, 6)",True
108,0,"(0, 6)",True
108,0,"(0, 6)",True
108,0,"(0, 6)",True
108,0,"(0, 6)",True
108,0,"(0, 6)",True
108,0,"(0, 6)",True
108,0,"(0, 6)",True
108,0,"(0, 6)",True
108,0,"(0, 6)",True
108,0,"(0, 6)",True
108,0,"(0, 6)",True
27,0,"(0, 6)",True
107,0,"(0, 6)",False
95,0,"(0, 6)",False
108,0,"(0, 6)",True
108,0,"(0, 6)",True
108,0,"(0, 6)",True
108,0,"(0, 6)",True
108,0,"(0, 6)",True
108,0,"(0, 6)",True
108,0,"(0, 6)",True
108,0,"(0, 6)",True
108,0,"(0, 6)",True
108,0,"(0, 6)",True
108,0,"(0, 6)",True
108,0,"(0, 6)",True
108,0,"(0, 6)",True
108,0,"(0, 6)",True
108,0,"(0, 6)",True
108,0,"(0, 6)",True
108,0,"(0, 6)",True
108,0,"(0, 6)",True
108,0,"(0, 6)",True
108,0,"(0, 6)",True
108,0,"(0, 6)",True
108,0,"(0, 6)",True
108,0,"(0, 6)",True
108,0,"(0, 6)",True
108,0,"(0, 6)",True
27,0,"(0, 6)",True
107,0,"(0, 6)",False
46,0,"(0, 6)",True
32,0,"(0, 6)",True
115,0,"(0, 6)",False
115,0,"(0, 6)",False
115,0,"(0, 6)",False
106,0,"(0, 6)",False
106,0,"(0, 6)",False
115,0,"(0, 6)",False
95,0,"(0, 6)",False
108,0,"(0, 6)",True
108,0,"(0, 6)",True
108,0,"(0, 6)",True
108,0,"(0, 6)",True
108,0,"(0, 6)",True
108,0,"(0, 6)",True
108,0,"(0, 6)",True
108,0,"(0, 6)",True
108,0,"(0, 6)",True
108,0,"(0, 6)",True
108,0,"(0, 6)",True
108,0,"(0, 6)",True
108,0,"(0, 6)",True
108,0,"(0, 6)",True
108,0,"(0, 6)",True
108,0,"(0, 6)",True
108,0,"(0, 6)",True
108,0,"(0, 6)",True
108,0,"(0, 6)",True
108,0,"(0, 6)",True
108,0,"(0, 6)",True
108,0,"(0, 6)",True
108,0,"(0, 6)",True
108,0,"(0, 6)",True
108,0,"(0, 6)",True
27,0,"(0, 6)",True
106,0,"(0, 6)",False
108,0,"(0, 6)",False
115,0,"(0, 6)",False
46,0,"(0, 6)",True
108,0,"(0, 6)",False
104,0,"(0, 6)",False
104,0,"(0, 6)",False
95,0,"(0, 6)",False
108,0,"(0, 6)",True
108,0,"(0, 6)",True
108,0,"(0, 6)",True
108,0,"(0, 6)",True
108,0,"(0, 6)",True
108,0,"(0, 6)",True
108,0,"(0, 6)",True
108,0,"(0, 6)",True
108,0,"(0, 6)",True
108,0,"(0, 6)",True
108,0,"(0, 6)",True
108,0,"(0, 6)",True
108,0,"(0, 6)",True
108,0,"(0, 6)",True
108,0,"(0, 6)",True
108,0,"(0, 6)",True
108,0,"(0, 6)",True
108,0,"(0, 6)",True
108,0,"(0, 6)",True
108,0,"(0, 6)",True
108,0,"(0, 6)",True
108,0,"(0, 6)",True
108,0,"(0, 6)",True
108,0,"(0, 6)",True
108,0,"(0, 6)",True
108,0,"(0, 6)",True
27,0,"(0, 6)",True
108,0,"(0, 6)",False
115,0,"(0, 6)",False
95,0,"(0, 6)",False
108,0,"(0, 6)",True
108,0,"(0, 6)",True
108,0,"(0, 6)",True
108,0,"(0, 6)",True
108,0,"(0, 6)",True
108,0,"(0, 6)",True
108,0,"(0, 6)",True
108,0,"(0, 6)",True
108,0,"(0, 6)",True
108,0,"(0, 6)",True
108,0,"(0, 6)",True
108,0,"(0, 6)",True
108,0,"(0, 6)",True
108,0,"(0, 6)",True
108,0,"(0, 6)",True
108,0,"(0, 6)",True
108,0,"(0, 6)",True
108,0,"(0, 6)",True
108,0,"(0, 6)",True
108,0,"(0, 6)",True
108,0,"(0, 6)",True
108,0,"(0, 6)",True
108,0,"(0, 6)",True
108,0,"(0, 6)",True
108,0,"(0, 6)",True
108,0,"(0, 6)",True
27,0,"(0, 6)",True
108,0,"(0, 6)",False
95,0,"(0, 6)",False
108,0,"(0, 6)",True
108,0,"(0, 6)",True
108,0,"(0, 6)",True
108,0,"(0, 6)",True
108,0,"(0, 6)",True
108,0,"(0, 6)",True
108,0,"(0, 6)",True
108,0,"(0, 6)",True
108,0,"(0, 6)",True
108,0,"(0, 6)",True
108,0,"(0, 6)",True
108,0,"(0, 6)",True
108,0,"(0, 6)",True
108,0,"(0, 6)",True
108,0,"(0, 6)",True
108,0,"(0, 6)",True
108,0,"(0, 6)",True
108,0,"(0, 6)",True
108,0,"(0, 6)",True
108,0,"(0, 6)",True
108,0,"(0, 6)",True
108,0,"(0, 6)",True
108,0,"(0, 6)",True
108,0,"(0, 6)",True
108,0,"(0, 6)",True
108,0,"(0, 6)",True
27,0,"(0, 6)",True
106,0,"(0, 6)",False
106,0,"(0, 6)",False
107,0,"(0, 6)",False
106,0,"(0, 6)",False
106,0,"(0, 6)",False
115,0,"(0, 6)",False
106,0,"(0, 6)",False
115,0,"(0, 6)",False
106,0,"(0, 6)",False
106,0,"(0, 6)",False
106,0,"(0, 6)",False
46,0,"(0, 6)",True
110,0,"(0, 6)",False
110,0,"(0, 6)",False
110,0,"(0, 6)",False
98,0,"(0, 6)",False
108,0,"(0, 6)",False
44,0,"(0, 6)",False
108,0,"(0, 6)",False
101,0,"(0, 6)",False
121,0,"(0, 6)",True
32,0,"(0, 6)",True
108,0,"(0, 6)",False
44,0,"(0, 6)",False
108,0,"(0, 6)",False
44,0,"(0, 6)",False
117,0,"(0, 6)",False
110,0,"(0, 6)",False
107,0,"(0, 6)",False
104,0,"(0, 6)",False
44,0,"(0, 6)",False
